u,v,key,line,length_m,spatial,transfer,edge_type,structure,geometry_wkt,source_line,target_line,transfer_distance_m,transfer_basis,travel_time_s,time_source,projection_method,projection_distance,projection_quality,reference_count,temporal_rate_s_per_m,observed
LIM-0047,LIM-0048,0,L1,1497.5308231302497,True,False,in_line,At Grade,"LINESTRING (-76.94688498973846 -12.18232482670772, -76.9503504037857 -12.169290186006762)",,,,,118.20198158665798,projected_lima_scenario,knn_inverse_distance_rate,0.5229710220838094,mode_fallback,12,0.07893125120428804,False
LIM-0048,LIM-0047,0,L1,1497.5308231302497,True,False,in_line,At Grade,"LINESTRING (-76.9503504037857 -12.169290186006762, -76.94688498973846 -12.18232482670772)",,,,,118.20198158665798,projected_lima_scenario,knn_inverse_distance_rate,0.5229710220838094,mode_fallback,12,0.07893125120428804,False
LIM-0048,LIM-0049,0,L1,1110.9293441259765,True,False,in_line,At Grade,"LINESTRING (-76.9503504037857 -12.169290186006762, -76.95633441209793 -12.16119089872191)",,,,,109.05780795018975,projected_lima_scenario,knn_inverse_distance_rate,0.5086680570818779,mode_fallback,12,0.09816808650057846,False
LIM-0049,LIM-0048,0,L1,1110.9293441259765,True,False,in_line,At Grade,"LINESTRING (-76.95633441209793 -12.16119089872191, -76.9503504037857 -12.169290186006762)",,,,,109.05780795018975,projected_lima_scenario,knn_inverse_distance_rate,0.5086680570818779,mode_fallback,12,0.09816808650057846,False
LIM-0049,LIM-0050,0,L1,1142.2635978822532,True,False,in_line,At Grade,"LINESTRING (-76.95633441209793 -12.16119089872191, -76.96568459272385 -12.156502690902522)",,,,,124.58059264114021,projected_lima_scenario,knn_inverse_distance_rate,0.513306122024925,mode_fallback,12,0.10906466149504507,False
LIM-0050,LIM-0049,0,L1,1142.2635978822532,True,False,in_line,At Grade,"LINESTRING (-76.96568459272385 -12.156502690902522, -76.95633441209793 -12.16119089872191)",,,,,124.58059264114021,projected_lima_scenario,knn_inverse_distance_rate,0.513306122024925,mode_fallback,12,0.10906466149504507,False
LIM-0050,LIM-0051,0,L1,1631.4759445004383,True,False,in_line,At Grade,"LINESTRING (-76.96568459272385 -12.156502690902522, -76.97953552007675 -12.150852084524784)",,,,,107.73224755752751,projected_lima_scenario,knn_inverse_distance_rate,0.5081514412927045,mode_fallback,12,0.0660336108054081,False
LIM-0051,LIM-0050,0,L1,1631.4759445004383,True,False,in_line,At Grade,"LINESTRING (-76.97953552007675 -12.150852084524784, -76.96568459272385 -12.156502690902522)",,,,,107.73224755752751,projected_lima_scenario,knn_inverse_distance_rate,0.5081514412927045,mode_fallback,12,0.0660336108054081,False
LIM-0051,LIM-0052,0,L1,1550.7662924687995,True,False,in_line,At Grade,"LINESTRING (-76.97953552007675 -12.150852084524784, -76.99098855257034 -12.142537215398118)",,,,,123.87573145479631,projected_lima_scenario,knn_inverse_distance_rate,0.509941678673631,mode_fallback,12,0.07988033532608435,False
LIM-0052,LIM-0051,0,L1,1550.7662924687995,True,False,in_line,At Grade,"LINESTRING (-76.99098855257034 -12.142537215398118, -76.97953552007675 -12.150852084524784)",,,,,123.87573145479631,projected_lima_scenario,knn_inverse_distance_rate,0.509941678673631,mode_fallback,12,0.07988033532608435,False
LIM-0052,LIM-0053,0,L1,1085.445621194478,True,False,in_line,At Grade,"LINESTRING (-76.99098855257034 -12.142537215398118, -76.9970154762268 -12.134754409500156)",,,,,125.99838226992945,projected_lima_scenario,knn_inverse_distance_rate,0.5038387891076519,mode_fallback,12,0.11607986601049125,False
LIM-0053,LIM-0052,0,L1,1085.445621194478,True,False,in_line,At Grade,"LINESTRING (-76.9970154762268 -12.134754409500156, -76.99098855257034 -12.142537215398118)",,,,,125.99838226992945,projected_lima_scenario,knn_inverse_distance_rate,0.5038387891076519,mode_fallback,12,0.11607986601049125,False
LIM-0053,LIM-0054,0,L1,878.3882065612611,True,False,in_line,At Grade,"LINESTRING (-76.9970154762268 -12.134754409500156, -77.00062572956085 -12.127687277979916)",,,,,120.7571250955811,projected_lima_scenario,knn_inverse_distance_rate,0.5031480788246833,mode_fallback,12,0.13747580419860655,False
LIM-0054,LIM-0053,0,L1,878.3882065612611,True,False,in_line,At Grade,"LINESTRING (-77.00062572956085 -12.127687277979916, -76.9970154762268 -12.134754409500156)",,,,,120.7571250955811,projected_lima_scenario,knn_inverse_distance_rate,0.5031480788246833,mode_fallback,12,0.13747580419860655,False
LIM-0054,LIM-0055,0,L1,1846.5195665890528,True,False,in_line,At Grade,"LINESTRING (-77.00062572956085 -12.127687277979916, -77.0002743601799 -12.111084682396855)",,,,,177.17492928219374,projected_lima_scenario,knn_inverse_distance_rate,0.5075862137450712,mode_fallback,12,0.09595074565577265,False
LIM-0054,LIM-0102,0,TRANSFER,142.451773577302,False,True,transfer,Transfer,"LINESTRING (-77.00062572956085 -12.127687277979916, -77.0009 -12.12894)",L1,L3,142.451773577302,matching_name_and_proximity,163.70981131441835,projected_lima_scenario,transfer_walk_rule,0.0,rule_based_transfer,0,1.1492297161578027,False
LIM-0055,LIM-0054,0,L1,1846.5195665890528,True,False,in_line,At Grade,"LINESTRING (-77.0002743601799 -12.111084682396855, -77.00062572956085 -12.127687277979916)",,,,,177.17492928219374,projected_lima_scenario,knn_inverse_distance_rate,0.5075862137450712,mode_fallback,12,0.09595074565577265,False
LIM-0055,LIM-0056,0,L1,1135.4147140611774,True,False,in_line,At Grade,"LINESTRING (-77.0002743601799 -12.111084682396855, -77.00169190764427 -12.100968157748332)",,,,,106.4368140561672,projected_lima_scenario,knn_inverse_distance_rate,0.5145564356305666,mode_fallback,12,0.09374267634374893,False
LIM-0055,LIM-0180,0,TRANSFER,74.10154430737344,False,True,transfer,Transfer,"LINESTRING (-77.0002743601799 -12.111084682396855, -77.00051 -12.11171)",L1,L6,74.10154430737344,proximity,106.7512869228112,projected_lima_scenario,transfer_walk_rule,0.0,rule_based_transfer,0,1.4406081265999873,False
LIM-0056,LIM-0055,0,L1,1135.4147140611774,True,False,in_line,At Grade,"LINESTRING (-77.00169190764427 -12.100968157748332, -77.0002743601799 -12.111084682396855)",,,,,106.4368140561672,projected_lima_scenario,knn_inverse_distance_rate,0.5145564356305666,mode_fallback,12,0.09374267634374893,False
LIM-0056,LIM-0057,0,L1,1515.3211442051283,True,False,in_line,At Grade,"LINESTRING (-77.00169190764427 -12.100968157748332, -77.00367875397205 -12.087479736764962)",,,,,119.4596987641234,projected_lima_scenario,knn_inverse_distance_rate,0.5174336456554284,mode_fallback,12,0.07883457524562344,False
LIM-0057,LIM-0056,0,L1,1515.3211442051283,True,False,in_line,At Grade,"LINESTRING (-77.00367875397205 -12.087479736764962, -77.00169190764427 -12.100968157748332)",,,,,119.4596987641234,projected_lima_scenario,knn_inverse_distance_rate,0.5174336456554284,mode_fallback,12,0.07883457524562344,False
LIM-0057,LIM-0058,0,L1,1339.588993580081,True,False,in_line,At Grade,"LINESTRING (-77.00367875397205 -12.087479736764962, -77.01064109802246 -12.077540672115926)",,,,,156.20898603461228,projected_lima_scenario,knn_inverse_distance_rate,0.5172471627073454,mode_fallback,12,0.11660963682385919,False
LIM-0057,LIM-0134,0,TRANSFER,63.85198728709647,False,True,transfer,Transfer,"LINESTRING (-77.00367875397205 -12.087479736764962, -77.00355 -12.08804)",L1,L4,63.85198728709647,matching_name_and_proximity,98.20998940591372,projected_lima_scenario,transfer_walk_rule,0.0,rule_based_transfer,0,1.538088218998322,False
LIM-0058,LIM-0057,0,L1,1339.588993580081,True,False,in_line,At Grade,"LINESTRING (-77.01064109802246 -12.077540672115926, -77.00367875397205 -12.087479736764962)",,,,,156.20898603461228,projected_lima_scenario,knn_inverse_distance_rate,0.5172471627073454,mode_fallback,12,0.11660963682385919,False
LIM-0058,LIM-0059,0,L1,1392.595488415681,True,False,in_line,At Grade,"LINESTRING (-77.01064109802246 -12.077540672115926, -77.01241135597229 -12.06513697835038)",,,,,124.5849990783405,projected_lima_scenario,knn_inverse_distance_rate,0.5171755300445363,mode_fallback,12,0.08946244628443939,False
LIM-0059,LIM-0058,0,L1,1392.595488415681,True,False,in_line,At Grade,"LINESTRING (-77.01241135597229 -12.06513697835038, -77.01064109802246 -12.077540672115926)",,,,,124.5849990783405,projected_lima_scenario,knn_inverse_distance_rate,0.5171755300445363,mode_fallback,12,0.08946244628443939,False
LIM-0059,LIM-0060,0,L1,984.283670361866,True,False,in_line,At Grade,"LINESTRING (-77.01241135597229 -12.06513697835038, -77.01433651149273 -12.05648762614546)",,,,,100.74902601817905,projected_lima_scenario,knn_inverse_distance_rate,0.5030714771888238,mode_fallback,12,0.10235771358590078,False
LIM-0060,LIM-0059,0,L1,984.283670361866,True,False,in_line,At Grade,"LINESTRING (-77.01433651149273 -12.05648762614546, -77.01241135597229 -12.06513697835038)",,,,,100.74902601817905,projected_lima_scenario,knn_inverse_distance_rate,0.5030714771888238,mode_fallback,12,0.10235771358590078,False
LIM-0060,LIM-0061,0,L1,1249.565492040851,True,False,in_line,At Grade,"LINESTRING (-77.01433651149273 -12.05648762614546, -77.009676 -12.0462158)",,,,,127.00590027173867,projected_lima_scenario,knn_inverse_distance_rate,0.5094950359845435,mode_fallback,12,0.1016400509462745,False
LIM-0061,LIM-0060,0,L1,1249.565492040851,True,False,in_line,At Grade,"LINESTRING (-77.009676 -12.0462158, -77.01433651149273 -12.05648762614546)",,,,,127.00590027173867,projected_lima_scenario,knn_inverse_distance_rate,0.5094950359845435,mode_fallback,12,0.1016400509462745,False
LIM-0061,LIM-0062,0,L1,586.6776849457555,True,False,in_line,At Grade,"LINESTRING (-77.009676 -12.0462158, -77.0124116 -12.0416683)",,,,,97.8635695139554,projected_lima_scenario,knn_inverse_distance_rate,0.5068557798938139,mode_fallback,12,0.16680976970004222,False
LIM-0062,LIM-0061,0,L1,586.6776849457555,True,False,in_line,At Grade,"LINESTRING (-77.0124116 -12.0416683, -77.009676 -12.0462158)",,,,,97.8635695139554,projected_lima_scenario,knn_inverse_distance_rate,0.5068557798938139,mode_fallback,12,0.16680976970004222,False
LIM-0062,LIM-0063,0,L1,1520.7588598268794,True,False,in_line,At Grade,"LINESTRING (-77.0124116 -12.0416683, -77.0114031 -12.0280274)",,,,,119.85316121205683,projected_lima_scenario,knn_inverse_distance_rate,0.516426826277107,mode_fallback,12,0.07881141736415773,False
LIM-0063,LIM-0062,0,L1,1520.7588598268794,True,False,in_line,At Grade,"LINESTRING (-77.0114031 -12.0280274, -77.0124116 -12.0416683)",,,,,119.85316121205683,projected_lima_scenario,knn_inverse_distance_rate,0.516426826277107,mode_fallback,12,0.07881141736415773,False
LIM-0063,LIM-0064,0,L1,1436.6246460225775,True,False,in_line,At Grade,"LINESTRING (-77.0114031 -12.0280274, -77.0028844 -12.018153)",,,,,137.76148945539603,projected_lima_scenario,knn_inverse_distance_rate,0.5124995639859643,mode_fallback,12,0.09589247256532937,False
LIM-0063,LIM-0234,0,TRANSFER,49.27895158875209,False,True,transfer,Transfer,"LINESTRING (-77.0114031 -12.0280274, -77.01138 -12.02847)",L1,L8,49.27895158875209,matching_name_and_proximity,86.06579299062675,projected_lima_scenario,transfer_walk_rule,0.0,rule_based_transfer,0,1.7465021112638939,False
LIM-0064,LIM-0063,0,L1,1436.6246460225775,True,False,in_line,At Grade,"LINESTRING (-77.0028844 -12.018153, -77.0114031 -12.0280274)",,,,,137.76148945539603,projected_lima_scenario,knn_inverse_distance_rate,0.5124995639859643,mode_fallback,12,0.09589247256532937,False
LIM-0064,LIM-0065,0,L1,1337.8758676924208,True,False,in_line,At Grade,"LINESTRING (-77.0028844 -12.018153, -77.0062425 -12.0065782)",,,,,150.39867848150217,projected_lima_scenario,knn_inverse_distance_rate,0.5170644959265672,mode_fallback,12,0.11241601864073611,False
LIM-0065,LIM-0064,0,L1,1337.8758676924208,True,False,in_line,At Grade,"LINESTRING (-77.0062425 -12.0065782, -77.0028844 -12.018153)",,,,,150.39867848150217,projected_lima_scenario,knn_inverse_distance_rate,0.5170644959265672,mode_fallback,12,0.11241601864073611,False
LIM-0065,LIM-0066,0,L1,1034.8531152897642,True,False,in_line,At Grade,"LINESTRING (-77.0062425 -12.0065782, -77.0096896 -11.9979038)",,,,,106.01324083386022,projected_lima_scenario,knn_inverse_distance_rate,0.5031131470664066,mode_fallback,12,0.10244279044777864,False
LIM-0066,LIM-0065,0,L1,1034.8531152897642,True,False,in_line,At Grade,"LINESTRING (-77.0096896 -11.9979038, -77.0062425 -12.0065782)",,,,,106.01324083386022,projected_lima_scenario,knn_inverse_distance_rate,0.5031131470664066,mode_fallback,12,0.10244279044777864,False
LIM-0066,LIM-0067,0,L1,1454.8861873067192,True,False,in_line,At Grade,"LINESTRING (-77.0096896 -11.9979038, -77.0065139 -11.9851938)",,,,,137.10256935859283,projected_lima_scenario,knn_inverse_distance_rate,0.5237943579479467,mode_fallback,12,0.09423594130919387,False
LIM-0067,LIM-0066,0,L1,1454.8861873067192,True,False,in_line,At Grade,"LINESTRING (-77.0065139 -11.9851938, -77.0096896 -11.9979038)",,,,,137.10256935859283,projected_lima_scenario,knn_inverse_distance_rate,0.5237943579479467,mode_fallback,12,0.09423594130919387,False
LIM-0067,LIM-0068,0,L1,1348.004375602025,True,False,in_line,At Grade,"LINESTRING (-77.0065139 -11.9851938, -76.9999081 -11.9749367)",,,,,148.7817936130473,projected_lima_scenario,knn_inverse_distance_rate,0.5173594634197493,mode_fallback,12,0.11037189218811005,False
LIM-0068,LIM-0067,0,L1,1348.004375602025,True,False,in_line,At Grade,"LINESTRING (-76.9999081 -11.9749367, -77.0065139 -11.9851938)",,,,,148.7817936130473,projected_lima_scenario,knn_inverse_distance_rate,0.5173594634197493,mode_fallback,12,0.11037189218811005,False
LIM-0068,LIM-0069,0,L1,1020.8492046921812,True,False,in_line,At Grade,"LINESTRING (-76.9999081 -11.9749367, -76.9934924 -11.9682363)",,,,,122.59528058149006,projected_lima_scenario,knn_inverse_distance_rate,0.504661857257003,mode_fallback,12,0.1200914689632897,False
LIM-0069,LIM-0068,0,L1,1020.8492046921812,True,False,in_line,At Grade,"LINESTRING (-76.9934924 -11.9682363, -76.9999081 -11.9749367)",,,,,122.59528058149006,projected_lima_scenario,knn_inverse_distance_rate,0.504661857257003,mode_fallback,12,0.1200914689632897,False
LIM-0069,LIM-0070,0,L1,1157.708843333079,True,False,in_line,At Grade,"LINESTRING (-76.9934924 -11.9682363, -76.9871422 -11.9598812)",,,,,129.35417082799734,projected_lima_scenario,knn_inverse_distance_rate,0.5065200414932607,mode_fallback,12,0.11173290380643784,False
LIM-0070,LIM-0069,0,L1,1157.708843333079,True,False,in_line,At Grade,"LINESTRING (-76.9871422 -11.9598812, -76.9934924 -11.9682363)",,,,,129.35417082799734,projected_lima_scenario,knn_inverse_distance_rate,0.5065200414932607,mode_fallback,12,0.11173290380643784,False
LIM-0071,LIM-0072,0,L2,1006.4623378348842,True,False,in_line,At Grade,"LINESTRING (-76.91979 -12.02599, -76.92671 -12.032)",,,,,120.83784296772912,projected_lima_scenario,knn_inverse_distance_rate,0.5164670649861159,mode_fallback,12,0.12006196200811366,False
LIM-0072,LIM-0071,0,L2,1006.4623378348842,True,False,in_line,At Grade,"LINESTRING (-76.92671 -12.032, -76.91979 -12.02599)",,,,,120.83784296772912,projected_lima_scenario,knn_inverse_distance_rate,0.5164670649861159,mode_fallback,12,0.12006196200811366,False
LIM-0072,LIM-0073,0,L2,842.7879047336213,True,False,in_line,At Grade,"LINESTRING (-76.92671 -12.032, -76.9316 -12.03788)",,,,,99.50677757799038,projected_lima_scenario,knn_inverse_distance_rate,0.5029515119364116,mode_fallback,12,0.11806858762340845,False
LIM-0073,LIM-0072,0,L2,842.7879047336213,True,False,in_line,At Grade,"LINESTRING (-76.9316 -12.03788, -76.92671 -12.032)",,,,,99.50677757799038,projected_lima_scenario,knn_inverse_distance_rate,0.5029515119364116,mode_fallback,12,0.11806858762340845,False
LIM-0073,LIM-0074,0,L2,1034.2951377269787,True,False,in_line,At Grade,"LINESTRING (-76.9316 -12.03788, -76.93869 -12.04408)",,,,,105.95683852820221,projected_lima_scenario,knn_inverse_distance_rate,0.5033845705094856,mode_fallback,12,0.10244352377123082,False
LIM-0074,LIM-0073,0,L2,1034.2951377269787,True,False,in_line,At Grade,"LINESTRING (-76.93869 -12.04408, -76.9316 -12.03788)",,,,,105.95683852820221,projected_lima_scenario,knn_inverse_distance_rate,0.5033845705094856,mode_fallback,12,0.10244352377123082,False
LIM-0074,LIM-0075,0,L2,940.7712410428006,True,False,in_line,At Grade,"LINESTRING (-76.93869 -12.04408, -76.94669 -12.0473)",,,,,105.67036675871239,projected_lima_scenario,knn_inverse_distance_rate,0.5020383078385857,mode_fallback,12,0.1123231261210555,False
LIM-0074,LIM-0126,0,TRANSFER,94.63314984621272,False,True,transfer,Transfer,"LINESTRING (-76.93869 -12.04408, -76.93783 -12.04421)",L2,L4,94.63314984621272,matching_name_and_proximity,123.86095820517727,projected_lima_scenario,transfer_walk_rule,0.0,rule_based_transfer,0,1.3088538044698115,False
LIM-0075,LIM-0074,0,L2,940.7712410428006,True,False,in_line,At Grade,"LINESTRING (-76.94669 -12.0473, -76.93869 -12.04408)",,,,,105.67036675871239,projected_lima_scenario,knn_inverse_distance_rate,0.5020383078385857,mode_fallback,12,0.1123231261210555,False
LIM-0075,LIM-0076,0,L2,1133.189587242145,True,False,in_line,At Grade,"LINESTRING (-76.94669 -12.0473, -76.95633 -12.05117)",,,,,115.78687820740598,projected_lima_scenario,knn_inverse_distance_rate,0.5137228142304641,mode_fallback,12,0.10217785224200451,False
LIM-0076,LIM-0075,0,L2,1133.189587242145,True,False,in_line,At Grade,"LINESTRING (-76.95633 -12.05117, -76.94669 -12.0473)",,,,,115.78687820740598,projected_lima_scenario,knn_inverse_distance_rate,0.5137228142304641,mode_fallback,12,0.10217785224200451,False
LIM-0076,LIM-0077,0,L2,903.6531564788744,True,False,in_line,At Grade,"LINESTRING (-76.95633 -12.05117, -76.96402 -12.05425)",,,,,99.92639719612708,projected_lima_scenario,knn_inverse_distance_rate,0.5081657268395696,mode_fallback,12,0.1105804771218803,False
LIM-0077,LIM-0076,0,L2,903.6531564788744,True,False,in_line,At Grade,"LINESTRING (-76.96402 -12.05425, -76.95633 -12.05117)",,,,,99.92639719612708,projected_lima_scenario,knn_inverse_distance_rate,0.5081657268395696,mode_fallback,12,0.1105804771218803,False
LIM-0077,LIM-0078,0,L2,1185.904240146849,True,False,in_line,At Grade,"LINESTRING (-76.96402 -12.05425, -76.97404 -12.05846)",,,,,132.5459262805931,projected_lima_scenario,knn_inverse_distance_rate,0.5188225652918732,mode_fallback,12,0.11176781547233537,False
LIM-0077,LIM-0171,0,TRANSFER,110.5742877903532,False,True,transfer,Transfer,"LINESTRING (-76.96402 -12.05425, -76.96443 -12.05516)",L2,L6,110.5742877903532,proximity,137.14523982529434,projected_lima_scenario,transfer_walk_rule,0.0,rule_based_transfer,0,1.2402995539552484,False
LIM-0078,LIM-0077,0,L2,1185.904240146849,True,False,in_line,At Grade,"LINESTRING (-76.97404 -12.05846, -76.96402 -12.05425)",,,,,132.5459262805931,projected_lima_scenario,knn_inverse_distance_rate,0.5188225652918732,mode_fallback,12,0.11176781547233537,False
LIM-0078,LIM-0079,0,L2,1170.284735755887,True,False,in_line,At Grade,"LINESTRING (-76.97404 -12.05846, -76.98357 -12.06335)",,,,,130.80304732788522,projected_lima_scenario,knn_inverse_distance_rate,0.5069163979480716,mode_fallback,12,0.11177027549914982,False
LIM-0079,LIM-0078,0,L2,1170.284735755887,True,False,in_line,At Grade,"LINESTRING (-76.98357 -12.06335, -76.97404 -12.05846)",,,,,130.80304732788522,projected_lima_scenario,knn_inverse_distance_rate,0.5069163979480716,mode_fallback,12,0.11177027549914982,False
LIM-0079,LIM-0080,0,L2,1824.713441553541,True,False,in_line,At Grade,"LINESTRING (-76.98357 -12.06335, -77.00035 -12.06349)",,,,,180.90805825139103,projected_lima_scenario,knn_inverse_distance_rate,0.514739971402725,mode_fallback,12,0.0991432704618912,False
LIM-0080,LIM-0079,0,L2,1824.713441553541,True,False,in_line,At Grade,"LINESTRING (-77.00035 -12.06349, -76.98357 -12.06335)",,,,,180.90805825139103,projected_lima_scenario,knn_inverse_distance_rate,0.514739971402725,mode_fallback,12,0.0991432704618912,False
LIM-0080,LIM-0081,0,L2,818.1376693913388,True,False,in_line,At Grade,"LINESTRING (-77.00035 -12.06349, -77.00712 -12.06028)",,,,,99.3001257066877,projected_lima_scenario,knn_inverse_distance_rate,0.5052099235763325,mode_fallback,12,0.12137336957062857,False
LIM-0081,LIM-0080,0,L2,818.1376693913388,True,False,in_line,At Grade,"LINESTRING (-77.00712 -12.06028, -77.00035 -12.06349)",,,,,99.3001257066877,projected_lima_scenario,knn_inverse_distance_rate,0.5052099235763325,mode_fallback,12,0.12137336957062857,False
LIM-0081,LIM-0082,0,L2,679.0601927428072,True,False,in_line,At Grade,"LINESTRING (-77.00712 -12.06028, -77.01332 -12.06101)",,,,,76.60291085671656,projected_lima_scenario,knn_inverse_distance_rate,0.5031464537273899,mode_fallback,12,0.11280724695009442,False
LIM-0082,LIM-0081,0,L2,679.0601927428072,True,False,in_line,At Grade,"LINESTRING (-77.01332 -12.06101, -77.00712 -12.06028)",,,,,76.60291085671656,projected_lima_scenario,knn_inverse_distance_rate,0.5031464537273899,mode_fallback,12,0.11280724695009442,False
LIM-0082,LIM-0083,0,L2,860.6321595093234,True,False,in_line,At Grade,"LINESTRING (-77.01332 -12.06101, -77.02116 -12.06207)",,,,,122.49697778538398,projected_lima_scenario,knn_inverse_distance_rate,0.502565956317877,mode_fallback,12,0.1423337211279948,False
LIM-0083,LIM-0082,0,L2,860.6321595093234,True,False,in_line,At Grade,"LINESTRING (-77.02116 -12.06207, -77.01332 -12.06101)",,,,,122.49697778538398,projected_lima_scenario,knn_inverse_distance_rate,0.502565956317877,mode_fallback,12,0.1423337211279948,False
LIM-0083,LIM-0084,0,L2,955.7162326547534,True,False,in_line,At Grade,"LINESTRING (-77.02116 -12.06207, -77.02987 -12.06322)",,,,,116.08935269599897,projected_lima_scenario,knn_inverse_distance_rate,0.5028929617730313,mode_fallback,12,0.12146843250064952,False
LIM-0084,LIM-0083,0,L2,955.7162326547534,True,False,in_line,At Grade,"LINESTRING (-77.02987 -12.06322, -77.02116 -12.06207)",,,,,116.08935269599897,projected_lima_scenario,knn_inverse_distance_rate,0.5028929617730313,mode_fallback,12,0.12146843250064952,False
LIM-0084,LIM-0085,0,L2,641.7800166434002,True,False,in_line,At Grade,"LINESTRING (-77.02987 -12.06322, -77.03507 -12.06049)",,,,,81.50944039872182,projected_lima_scenario,knn_inverse_distance_rate,0.5130643753993068,mode_fallback,12,0.12700526392988623,False
LIM-0085,LIM-0084,0,L2,641.7800166434002,True,False,in_line,At Grade,"LINESTRING (-77.03507 -12.06049, -77.02987 -12.06322)",,,,,81.50944039872182,projected_lima_scenario,knn_inverse_distance_rate,0.5130643753993068,mode_fallback,12,0.12700526392988623,False
LIM-0085,LIM-0086,0,L2,692.7499156570691,True,False,in_line,At Grade,"LINESTRING (-77.03507 -12.06049, -77.04144 -12.0604)",,,,,94.99633603537507,projected_lima_scenario,knn_inverse_distance_rate,0.5085313128935666,mode_fallback,12,0.13712933612596923,False
LIM-0085,LIM-0228,0,TRANSFER,204.53291023484064,False,True,transfer,Transfer,"LINESTRING (-77.03507 -12.06049, -77.03526 -12.05866)",L2,L8,204.53291023484064,proximity,215.4440918623672,projected_lima_scenario,transfer_walk_rule,0.0,rule_based_transfer,0,1.0533468262637957,False
LIM-0086,LIM-0085,0,L2,692.7499156570691,True,False,in_line,At Grade,"LINESTRING (-77.04144 -12.0604, -77.03507 -12.06049)",,,,,94.99633603537507,projected_lima_scenario,knn_inverse_distance_rate,0.5085313128935666,mode_fallback,12,0.13712933612596923,False
LIM-0086,LIM-0087,0,L2,1191.3624702494162,True,False,in_line,At Grade,"LINESTRING (-77.04144 -12.0604, -77.05186 -12.05709)",,,,,117.56634390898151,projected_lima_scenario,knn_inverse_distance_rate,0.5210334112443766,mode_fallback,12,0.09868226240530185,False
LIM-0087,LIM-0086,0,L2,1191.3624702494162,True,False,in_line,At Grade,"LINESTRING (-77.05186 -12.05709, -77.04144 -12.0604)",,,,,117.56634390898151,projected_lima_scenario,knn_inverse_distance_rate,0.5210334112443766,mode_fallback,12,0.09868226240530185,False
LIM-0087,LIM-0088,0,L2,627.8398136724948,True,False,in_line,At Grade,"LINESTRING (-77.05186 -12.05709, -77.0574 -12.0555)",,,,,87.57273741661325,projected_lima_scenario,knn_inverse_distance_rate,0.5037288676935324,mode_fallback,12,0.13948261245868446,False
LIM-0088,LIM-0087,0,L2,627.8398136724948,True,False,in_line,At Grade,"LINESTRING (-77.0574 -12.0555, -77.05186 -12.05709)",,,,,87.57273741661325,projected_lima_scenario,knn_inverse_distance_rate,0.5037288676935324,mode_fallback,12,0.13948261245868446,False
LIM-0088,LIM-0089,0,L2,1035.7054054194175,True,False,in_line,At Grade,"LINESTRING (-77.0574 -12.0555, -77.0667 -12.05751)",,,,,108.15983833604275,projected_lima_scenario,knn_inverse_distance_rate,0.502822542669963,mode_fallback,12,0.10443108413848871,False
LIM-0089,LIM-0088,0,L2,1035.7054054194175,True,False,in_line,At Grade,"LINESTRING (-77.0667 -12.05751, -77.0574 -12.0555)",,,,,108.15983833604275,projected_lima_scenario,knn_inverse_distance_rate,0.502822542669963,mode_fallback,12,0.10443108413848871,False
LIM-0089,LIM-0090,0,L2,721.3082922770984,True,False,in_line,At Grade,"LINESTRING (-77.0667 -12.05751, -77.07323 -12.05865)",,,,,116.19604834052059,projected_lima_scenario,knn_inverse_distance_rate,0.5013085220878885,mode_fallback,12,0.1610906869983447,False
LIM-0090,LIM-0089,0,L2,721.3082922770984,True,False,in_line,At Grade,"LINESTRING (-77.07323 -12.05865, -77.0667 -12.05751)",,,,,116.19604834052059,projected_lima_scenario,knn_inverse_distance_rate,0.5013085220878885,mode_fallback,12,0.1610906869983447,False
LIM-0090,LIM-0091,0,L2,962.6987698064772,True,False,in_line,At Grade,"LINESTRING (-77.07323 -12.05865, -77.0815 -12.05556)",,,,,102.20351984985642,projected_lima_scenario,knn_inverse_distance_rate,0.5007202550086107,mode_fallback,12,0.10616355090014448,False
LIM-0091,LIM-0090,0,L2,962.6987698064772,True,False,in_line,At Grade,"LINESTRING (-77.0815 -12.05556, -77.07323 -12.05865)",,,,,102.20351984985642,projected_lima_scenario,knn_inverse_distance_rate,0.5007202550086107,mode_fallback,12,0.10616355090014448,False
LIM-0091,LIM-0092,0,L2,963.4024661857544,True,False,in_line,At Grade,"LINESTRING (-77.0815 -12.05556, -77.08964 -12.05214)",,,,,102.28736540327205,projected_lima_scenario,knn_inverse_distance_rate,0.5011490200060822,mode_fallback,12,0.10617303670421573,False
LIM-0091,LIM-0192,0,TRANSFER,82.65184029288073,False,True,transfer,Transfer,"LINESTRING (-77.0815 -12.05556, -77.08074 -12.05557)",L2,L6,82.65184029288073,matching_name_and_proximity,113.87653357740062,projected_lima_scenario,transfer_walk_rule,0.0,rule_based_transfer,0,1.377785820302049,False
LIM-0092,LIM-0091,0,L2,963.4024661857544,True,False,in_line,At Grade,"LINESTRING (-77.08964 -12.05214, -77.0815 -12.05556)",,,,,102.28736540327205,projected_lima_scenario,knn_inverse_distance_rate,0.5011490200060822,mode_fallback,12,0.10617303670421573,False
LIM-0092,LIM-0093,0,L2,938.7568049191156,True,False,in_line,At Grade,"LINESTRING (-77.08964 -12.05214, -77.09816 -12.0535)",,,,,110.89213788120225,projected_lima_scenario,knn_inverse_distance_rate,0.5024732264256726,mode_fallback,12,0.11812658752525032,False
